Project Name,Borough,NTA - Neighborhood Tabulation Area,Income,Rented_vs_Owned,Level of Affordable in Building
806 ST JOHNS PLACE,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
951 MADISON STREET APARTMENTS,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
1544 NOSTRAND AVENUE,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
LINCOLN PARK APARTMENTS,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
THREE TWO ONE,Brooklyn,BK73,moderately_low,mostly_rented,mixed_aff_and_stand
56 BOX STREET,Brooklyn,BK76,moderately_low,mostly_rented,mixed_aff_and_stand
GLORIA LINDEN,Brooklyn,BK77,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
212 LINDEN BLVD,Brooklyn,BK60,moderately_low,mostly_rented,mostly_standard
2802 KINGS HIGHWAY APARTMENTS,Brooklyn,BK44,moderately_low,mostly_rented,mixed_aff_and_stand
10 WEST 132 STREET APARTMENTS,Manhattan,MN03,moderately_low,mostly_rented,mixed_aff_and_stand
325 LAFAYETTE AVENUE APARTMENTS,Brooklyn,BK69,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
961 WILLOUGHBY AVENUE,Brooklyn,BK78,low,mostly_rented,mostly_standard
200 EAST 95 STREET,Manhattan,MN32,moderately_low,mostly_owned,mostly_standard
246 JOHNSON AVENUE,Brooklyn,BK78,low,mostly_rented,mostly_standard
690 BUSHWICK RESIDENCE,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
626 EAST 223 STREET,Bronx,BX44,low,mostly_rented,mostly_standard
CONFIDENTIAL,Queens,,moderately_low,mostly_rented,mostly_affordable
615 ST JOHN'S PLACE APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
524 EAST 14TH STREET,Manhattan,MN22,moderately_low,mostly_rented,mixed_aff_and_stand
876 BERGEN STREET,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
111 EAST 115TH STREET,Manhattan,MN34,moderately_low,mostly_rented,mixed_aff_and_stand
517 WEST 134 STREET,Manhattan,MN06,low,mostly_rented,mostly_standard
CONFIDENTIAL,Queens,,very_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
993-995 UNION AVENUE CLUSTER,Bronx,BX27,moderately_low,mostly_owned,mostly_affordable
993-995 UNION AVENUE CLUSTER,Bronx,BX34,moderately_low,mostly_owned,mostly_affordable
993-995 UNION AVENUE CLUSTER,Bronx,BX35,moderately_low,mostly_owned,mostly_affordable
993-995 UNION AVENUE CLUSTER,Bronx,BX35,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
BEACH 21ST STREET,Queens,QN15,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,very_low,mostly_owned,mostly_affordable
55 EAST MOSHOLU PKWY NORTH.HPO.FY19,Bronx,,low,mostly_rented,mostly_affordable
1425 MACOMBS ROAD.HPO.FY19,Bronx,BX26,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
STARRETT CITY,Brooklyn,BK93,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
FOUNTAIN SEAVIEW BUILDING B6,Brooklyn,BK82,low,mostly_rented,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
CELEBRATION TOWNHOUSES,Staten Island,SI08,low,mostly_owned,mostly_affordable
COMUNILIFE,Bronx,BX17,low,mostly_rented,mostly_affordable
COMUNILIFE,Bronx,BX17,low,mostly_rented,mostly_affordable
COMUNILIFE,Bronx,BX75,low,mostly_rented,mostly_affordable
RUPPERT HOUSE,Manhattan,MN32,very_low,mostly_owned,mostly_affordable
RUPPERT HOUSE,Manhattan,MN32,very_low,mostly_owned,mostly_affordable
RUPPERT HOUSE,Manhattan,MN32,very_low,mostly_owned,mostly_affordable
MASARYK TOWERS,Manhattan,MN28,low,mostly_owned,mostly_affordable
MASARYK TOWERS,Manhattan,MN28,low,mostly_owned,mostly_affordable
MASARYK TOWERS,Manhattan,MN28,low,mostly_owned,mostly_affordable
MASARYK TOWERS,Manhattan,MN28,low,mostly_owned,mostly_affordable
MASARYK TOWERS,Manhattan,MN28,low,mostly_owned,mostly_affordable
NUEVA ERA APARTMENTS,Manhattan,MN36,moderately_low,mostly_rented,mostly_affordable
NUEVA ERA APARTMENTS,Manhattan,MN36,very_low,mostly_rented,mostly_affordable
DESHLER APARTMENT,Manhattan,MN11,very_low,mostly_rented,mostly_affordable
DESHLER APARTMENT,Manhattan,MN11,very_low,mostly_rented,mostly_affordable
CASA RENACER HDFC.YR15.FY19,Manhattan,MN34,very_low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX39,low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX39,low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX34,low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX35,low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX33,low,mostly_rented,mostly_affordable
ST. ANN'S APARTMENTS LLC.YR15.FY20,Bronx,BX33,low,mostly_rented,mostly_affordable
505 WEST 134 STREET CLUSTER,Manhattan,MN06,low,mostly_owned,mostly_affordable
505 WEST 134 STREET CLUSTER,Manhattan,MN06,low,mostly_owned,mostly_affordable
505 WEST 134 STREET CLUSTER,Manhattan,MN06,low,mostly_owned,mostly_affordable
906 ROCKAWAY AVE.GHPP.FY22,Brooklyn,BK81,low,mostly_rented,mostly_affordable
LANGSAM 1 - 135 W 183RD STREET.HPO.FY19,Bronx,BX30,low,mostly_rented,mostly_affordable
LANGSAM 3 - 1565-1573 WHITE PLAINS.HPO.FY19,Bronx,BX08,low,mostly_rented,mostly_affordable
LANGSAM 4 - 1975 DAVIDSON AVENUE.HPO.FY19,Bronx,BX36,low,mostly_rented,mostly_affordable
LANGSAM 5 - 2015 UNIVERSITY AVENUE.HPO.FY19,Bronx,BX36,low,mostly_rented,mostly_affordable
LANGSAM 6 - 2733 MORRIS AVENUE.HPO.FY19,Bronx,BX28,low,mostly_rented,mostly_affordable
LAKEVIEW APARTMENTS HDFC.HPO.FY19,Manhattan,MN33,low,mostly_rented,mostly_affordable
LAKEVIEW APARTMENTS HDFC.HPO.FY19,Manhattan,MN33,low,mostly_rented,mostly_affordable
LAKEVIEW APARTMENTS HDFC.HPO.FY19,Manhattan,MN33,low,mostly_rented,mostly_affordable
LAKEVIEW APARTMENTS HDFC.HPO.FY19,Manhattan,MN33,low,mostly_rented,mostly_affordable
RB HARMAN HDFC.GHPP.FY19,Brooklyn,BK77,very_low,mostly_rented,mostly_affordable
RB HARMAN HDFC.GHPP.FY19,Brooklyn,BK78,very_low,mostly_rented,mostly_affordable
5 TELLERS HDFC INC.GHPP.FY19,Bronx,BX14,very_low,mostly_rented,mostly_affordable
5 TELLERS HDFC INC.GHPP.FY19,Bronx,BX14,very_low,mostly_rented,mostly_affordable
368 E 8TH ST HDFC.GHPP.FY19,Manhattan,MN28,very_low,mostly_owned,mostly_affordable
36-38 WEST GUN HILL ROAD.HPO.FY19,Bronx,BX43,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
AHC HOMES HDFC.YR15.FY21,Bronx,BX17,very_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,moderately_low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,low,mostly_rented,mostly_affordable
STAGG 1 - AMANDA'S COVE.HPO.FY19,Bronx,BX13,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX31,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX07,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX07,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX07,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX07,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX31,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX03,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX31,moderately_low,mostly_rented,mostly_affordable
STAGG 2 - JUSTIN'S CORNER.HPO.FY19,Bronx,BX62,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,moderately_low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX44,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX07,low,mostly_rented,mostly_affordable
STAGG 4 - TYLER'S BRONX.HPO.FY19,Bronx,BX07,low,mostly_rented,mostly_affordable
MORNINGSIDE APTS.HUDMF.FY19,Manhattan,MN09,very_low,mostly_rented,mostly_affordable
111 VARICK STREET,Manhattan,MN24,moderately_low,mostly_rented,mixed_aff_and_stand
PROJECT HOSPITALITY. 221 PORT RICHMOND AVE,Staten Island,SI28,very_low,mostly_rented,mostly_affordable
HP W 48 HDFC.HUDMF.FY19,Manhattan,MN15,very_low,mostly_rented,mostly_affordable
ROSE CASTLE,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
HSI. 213 EAST 203RD STREET,Bronx,BX05,very_low,mostly_rented,mostly_affordable
SUS. 1769 JEROME AVE,Bronx,BX36,very_low,mostly_rented,mostly_affordable
560 W. 165TH STREET HDFC.YR15.FY23,Manhattan,MN36,very_low,mostly_rented,mostly_affordable
2817 ATLANTIC AVENUE,Brooklyn,BK82,low,mostly_rented,mostly_standard
777 GLENMORE AVENUE,Brooklyn,BK82,low,mostly_rented,mostly_standard
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Manhattan,,low,mostly_owned,mostly_affordable
LANGSAM 8 - 1411 TOWNSEND.HPO.FY19,Bronx,BX63,low,mostly_rented,mostly_affordable
LANGSAM 9 - 1630 MACOMBS ROAD.HPO.FY20,Bronx,BX36,low,mostly_rented,mostly_affordable
LANGSAM 7 - 1249 TINTON AVENUE.HPO.FY19,Bronx,BX35,low,mostly_rented,mostly_affordable
LANGSAM 11 - 2816 JEROME AVENUE.HPO.FY19,Bronx,BX28,low,mostly_rented,mostly_affordable
LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,Bronx,BX43,low,mostly_rented,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
ESPLANADE GARDENS INCORPORATED.PLP.FY19,Manhattan,MN03,low,mostly_owned,mostly_affordable
URBAN BLDRS COLLABORATIVE. SUMNER HOUSES,Brooklyn,BK35,very_low,mostly_rented,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Bronx,BX44,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK82,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK82,low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK60,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK75,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK69,moderately_low,mostly_owned,mostly_affordable
SOUTHEASTERN QUEENS VACANT HOMES - CLUSTER III,Brooklyn,BK69,moderately_low,mostly_owned,mostly_affordable
